CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Income,Closed_Account
772449858,51,M,3,Graduate,Divorced,Blue,41,5,3,4,7570,1388,6182,909,3849,70,591,183,56.501783607527614,0
780511683,47,M,3,Graduate,Single,Blue,34,4,3,3,4413,232,4181,799,7869,76,767,53,49.231471102684736,1
708515358,40,F,1,High School,Married,Blue,36,6,3,2,4712,0,4712,84,4216,82,64,0,144.5162260439247,0
814833408,56,M,2,Doctorate,Married,Blue,51,3,3,4,6036,1409,4627,56,1741,45,364,233,76.26093070488423,0
713367858,47,M,3,Unknown,Single,Blue,36,2,2,2,2479,1748,731,831,8042,85,545,705,55.94958931207657,0
826245858,50,M,2,Graduate,Single,Silver,40,3,4,6,34516,0,34516,801,7661,79,1079,0,93.48504963330925,1
779754408,44,M,3,Graduate,Single,Blue,33,3,2,2,2477,2123,354,699,4349,69,725,857,44.332514428533614,0
711302883,50,F,0,Graduate,Single,Blue,46,3,2,2,2165,1392,773,734,4194,72,946,643,92.41489516571164,0
712579983,40,F,2,Graduate,Single,Blue,30,5,2,3,14383,0,14383,542,2258,59,788,0,172.01440716162324,0
787463508,26,M,0,Graduate,Single,Blue,13,5,2,4,2469,2410,59,544,1027,20,176,976,1.8578541930764911,1
714825408,45,F,3,High School,Single,Blue,36,2,3,3,2853,2517,336,595,4971,65,757,882,58.19883035495877,0
713905608,56,F,3,Unknown,Single,Blue,50,5,2,2,8869,0,8869,721,3270,63,8,0,41.93347846157849,0
779164608,45,F,3,Graduate,Married,Blue,34,6,2,3,2641,1336,1305,1019,4224,77,791,506,60.626229364424944,0
721475133,54,F,1,Doctorate,Single,Blue,36,6,3,4,26053,829,25224,669,2768,70,628,32,168.50910019129515,0
715496808,53,F,1,Graduate,Married,Blue,36,6,3,3,2712,2487,225,571,4159,69,683,917,53.069368777796626,0
716246733,57,F,2,College,Single,Blue,49,4,2,2,1857,1528,329,698,4681,71,868,823,80.95495007000864,0
771424908,38,M,2,Unknown,Unknown,Blue,26,2,2,3,11252,1129,10123,462,1766,31,476,1,71.52841618284583,1
708874533,45,F,2,College,Married,Blue,36,1,3,2,3387,0,3387,789,510,24,6,0,0.8760185446590185,1
710813733,48,M,4,Uneducated,Married,Silver,35,5,3,4,33791,0,33791,712,1546,41,577,0,77.56638624705374,0
720013083,30,F,0,Post-Graduate,Single,Blue,18,6,3,2,2132,797,1335,779,3265,74,574,374,43.021392775699496,0
712302783,38,F,2,Uneducated,Single,Blue,25,2,3,1,2468,872,1596,991,4426,76,1111,353,69.36001852154732,0
713172408,54,M,1,Unknown,Married,Blue,43,4,2,4,32558,2016,30542,506,1440,37,423,62,104.15451328270136,0
779397183,42,F,2,Graduate,Single,Blue,31,2,1,1,3659,0,3659,797,4068,61,694,0,182.46335042640567,0
709928358,40,M,3,Graduate,Single,Blue,20,1,2,2,32554,0,32554,872,8528,87,1122,0,101.98702542111278,1
821797008,49,M,5,College,Married,Blue,45,2,2,3,14383,0,14383,734,815,21,615,0,54.39985133707523,1
716717733,55,F,3,Uneducated,Single,Blue,47,2,5,4,4841,859,3982,1003,8918,87,977,177,175.4074624273926,1
714949758,51,F,3,Graduate,Single,Platinum,42,3,1,4,34516,1913,32603,851,16712,123,708,55,98.86905779130755,0
714124983,57,M,2,Unknown,Single,Blue,48,6,4,3,13457,1044,12413,722,3303,66,737,78,109.46413005702198,0
788788758,57,F,3,College,Single,Blue,39,4,1,2,7469,1752,5717,923,2050,46,917,235,65.21951579488814,0
713620308,46,F,2,High School,Married,Blue,35,6,4,3,4675,1734,2941,413,1232,34,545,371,170.02814658917487,0
708506508,54,M,3,High School,Married,Blue,43,5,3,2,2884,1144,1740,783,4887,90,698,397,137.26950880140066,0
720991833,48,F,2,Doctorate,Married,Blue,36,4,3,4,2514,2090,424,842,2603,53,606,831,64.13047984242439,1
717066408,36,M,2,Graduate,Married,Blue,36,3,1,4,5550,1518,4032,1182,2540,62,771,274,67.26551475469023,0
720000708,32,F,0,Graduate,Married,Blue,26,3,3,2,2172,1381,791,1145,2945,69,408,636,169.14445464499295,0
771079833,40,F,3,High School,Single,Blue,27,3,3,3,14383,0,14383,845,4332,78,696,0,14.224609220400453,0
715183308,47,M,3,Post-Graduate,Unknown,Silver,38,2,1,2,33184,855,32329,728,7190,93,525,26,195.78007915988564,0
772399983,55,M,2,College,Single,Silver,45,3,1,4,34516,1433,33083,728,1966,31,55,42,105.14873462729156,0
713163258,38,F,2,Unknown,Married,Blue,33,4,3,3,3388,0,3388,368,1959,52,857,0,164.05886407010257,1
718951683,48,F,2,Graduate,Married,Blue,35,2,3,1,2216,1262,954,497,4763,83,66,569,25.39718020707369,0
823507833,44,M,4,High School,Single,Blue,40,4,3,2,14370,945,13425,557,4510,79,646,66,60.16852231696248,0
779462433,55,F,2,Unknown,Married,Blue,37,3,3,1,2453,968,1485,1081,2218,50,613,395,189.1163113527,0
710308983,50,F,3,Graduate,Unknown,Blue,39,1,1,3,3287,2517,770,586,4148,83,66,766,84.14300591684878,0
779174133,56,M,3,Uneducated,Married,Blue,43,5,1,5,5188,753,4435,591,1540,30,429,145,133.00057230517268,0
716222808,53,F,4,High School,Married,Blue,36,6,1,3,2974,1170,1804,1297,1785,45,1143,393,103.58149888925254,0
713949858,39,F,2,Doctorate,Married,Blue,36,4,3,4,14383,886,5523,24,1674,42,312,616,178.89176378957927,1
709176108,56,F,4,Post-Graduate,Unknown,Blue,49,5,3,3,4604,621,3983,814,4586,79,646,135,77.11434829980135,0
712771233,52,M,3,Unknown,Single,Blue,36,3,4,1,2516,1268,1248,751,4461,80,818,504,100.6939478777349,0
711750183,63,F,2,Graduate,Single,Gold,55,4,1,3,15987,1345,14642,729,3640,56,867,84,90.71396570652723,0
710574558,47,M,4,Graduate,Single,Blue,41,5,3,2,26442,1642,24800,651,1403,40,429,62,118.83638950064778,0
767311008,41,M,1,Graduate,Divorced,Blue,35,6,2,3,19412,770,18642,755,1576,41,952,4,82.91834021918476,0
719418933,53,M,2,Uneducated,Married,Blue,36,1,3,3,4503,0,4503,659,748,20,429,0,110.39034170098604,1
715034358,41,M,2,Graduate,Married,Blue,32,5,2,3,14302,2097,12205,407,1505,35,591,147,189.74200474098325,0
788943333,51,M,3,Post-Graduate,Married,Silver,37,6,2,2,34516,989,33527,1021,4810,55,341,29,116.01408064365388,1
708286683,57,M,2,Uneducated,Single,Blue,43,6,3,1,12045,1749,10296,736,4884,86,87,145,107.51504365354776,0
785218458,44,M,2,Graduate,Married,Blue,38,4,1,3,2505,2282,223,712,4333,77,833,911,55.429290984757245,0
720603558,36,M,4,Graduate,Single,Blue,36,3,2,1,20337,1605,18732,805,2460,74,1312,79,70.21438533905894,0
716742483,38,F,1,Graduate,Single,Blue,29,2,3,3,7504,1134,6370,67,7525,100,449,151,177.406896231696,0
721301733,53,M,1,Graduate,Married,Blue,38,6,3,2,22140,733,21407,987,1580,45,667,33,102.58967723697424,0
720027258,53,F,2,High School,Single,Blue,40,3,1,3,14383,0,14383,1052,4978,73,921,0,150.00432659871876,0
718941183,48,F,1,College,Married,Blue,38,5,2,2,1832,748,1084,879,4376,87,812,408,172.2453473135829,0
710940183,49,F,3,Graduate,Married,Blue,38,6,3,2,2185,0,2185,727,715,20,818,0,115.60257305391131,1
773322558,59,F,2,High School,Married,Blue,48,6,1,1,2338,1566,772,533,3964,69,5,67,104.55436850897968,0
714081558,33,F,0,Graduate,Married,Blue,36,4,2,4,2613,1599,1014,749,1387,31,722,612,178.8754116743803,0
718555308,59,M,1,Unknown,Single,Blue,51,3,4,3,3808,713,3095,787,4845,88,63,187,56.63884479086846,0
709423158,46,M,4,Graduate,Single,Blue,26,4,3,0,1791,1337,454,763,3592,46,917,747,100.01045625656845,0
808669083,52,F,1,Graduate,Married,Blue,47,3,1,3,14383,0,14383,775,5015,68,789,0,138.6328749358654,0
709919283,54,M,4,Graduate,Married,Blue,34,2,3,2,14926,2517,12409,1996,1576,25,15,169,84.82436534948647,0
771546708,46,F,2,Graduate,Single,Blue,34,2,2,1,14383,0,14383,74,5013,81,1025,0,77.50622224994004,0
710657508,32,M,0,College,Unknown,Blue,36,3,3,4,3788,1325,2463,607,3975,65,477,35,183.58162213116884,0
708129933,45,F,4,Graduate,Single,Blue,36,5,3,2,2072,1544,528,903,4210,64,939,745,175.4011994227767,0
769732233,40,M,5,Graduate,Married,Blue,34,6,2,4,11942,1651,10291,598,1085,29,208,138,91.52776691131294,0
713072358,42,M,2,Graduate,Married,Silver,31,2,1,3,34516,1356,33160,71,12878,104,825,39,87.32139728032053,0
710929233,33,F,2,Doctorate,Single,Blue,36,5,2,3,2800,1559,1241,598,4253,83,694,557,92.46168849058448,0
708453408,40,M,4,College,Divorced,Blue,31,6,2,3,16050,0,16050,77,3721,62,512,0,119.22887090593576,0
719889408,56,F,4,Uneducated,Married,Blue,36,4,1,5,3652,1351,2301,836,1561,39,625,37,141.15254166536033,0
719834208,42,M,2,Graduate,Married,Blue,35,6,1,2,2131,1288,843,797,4264,81,841,604,70.47965042293072,0
719309133,56,F,1,Graduate,Married,Blue,51,3,3,4,14383,0,14383,798,3877,70,556,0,101.15359839983284,0
712510833,44,M,3,College,Married,Blue,30,2,3,3,9317,847,8470,765,4121,81,723,91,55.99602702539414,0
716653758,55,M,0,Unknown,Single,Blue,36,3,3,3,1467,0,1467,739,4226,74,85,0,64.10561401862651,0
803398983,35,F,3,Unknown,Divorced,Blue,29,4,2,3,1511,864,647,712,4823,64,829,572,163.92802302725613,0
717970158,42,M,2,College,Single,Blue,36,5,3,2,8083,0,8083,1076,3942,84,75,0,64.0702996449545,0
787974108,37,F,1,High School,Single,Blue,27,4,2,2,1793,792,1001,723,2374,40,429,442,42.22647831775248,1
711161133,36,F,2,Unknown,Single,Blue,36,2,3,3,6071,0,6071,912,9338,59,903,0,113.48852128721774,1
718346658,50,F,2,Graduate,Married,Blue,37,3,2,4,1963,1357,606,689,1861,51,7,691,158.1860253121704,0
714519408,44,F,3,College,Married,Blue,36,2,3,3,5357,2139,3218,499,1979,48,655,399,59.30418111383915,1
772220433,44,M,3,College,Unknown,Blue,33,6,3,2,15468,1187,14281,93,4484,81,841,77,61.03387620765716,0
708402333,48,F,2,Doctorate,Divorced,Blue,37,6,2,0,4549,1313,3236,777,4782,88,66,289,87.83608861267567,0
720204558,45,F,2,High School,Married,Blue,36,4,1,3,1640,999,641,811,4597,77,878,609,77.68054599873722,0
716040783,45,F,3,Graduate,Unknown,Silver,36,3,2,2,14521,0,14521,41,4178,66,467,0,132.74894529022276,0
779995833,49,M,0,Unknown,Married,Blue,39,6,2,4,10177,1748,8429,622,3557,64,939,172,76.91758723929524,0
788915283,43,F,2,College,Single,Blue,29,5,1,2,2304,1589,715,872,1273,36,895,69,106.01828871294856,0
716630508,58,M,3,High School,Married,Blue,50,6,2,4,12698,2361,10337,799,4425,75,63,186,177.11374204605818,0
711992133,53,F,1,Uneducated,Married,Blue,41,4,2,2,2596,868,1728,743,4801,72,714,334,10.700701363384724,0
715098333,52,M,2,High School,Single,Blue,43,3,2,3,34516,761,33755,916,4313,82,547,22,174.23377661034465,0
719666283,55,F,1,Doctorate,Married,Blue,36,4,1,0,3174,1951,1223,766,1243,29,611,615,91.1971816793084,0
772189308,59,F,1,College,Single,Blue,48,5,2,0,2601,1888,713,773,4899,62,771,726,14.231278747320175,0
755247108,50,F,2,Doctorate,Single,Blue,43,4,1,0,3206,0,3206,631,4731,82,822,0,43.113252986222506,0
709497108,44,F,2,High School,Married,Blue,36,2,1,0,6633,1322,5311,698,8396,106,738,199,141.43656087107956,0
711989358,50,M,2,Graduate,Single,Blue,36,4,2,1,19595,1187,18408,875,3811,62,824,61,89.77604101411998,0
778910883,53,M,2,Unknown,Married,Blue,34,4,3,2,1837,875,962,58,2169,43,654,476,81.9655380025506,1
717705858,40,M,2,High School,Unknown,Blue,32,4,3,3,29923,0,29923,937,2528,52,793,0,98.06206471286714,0
717139608,50,F,2,College,Divorced,Blue,36,3,2,3,3462,1817,1645,717,4635,65,711,525,12.96835644170642,0
771403008,52,M,2,Graduate,Unknown,Blue,40,4,1,3,7215,0,7215,829,4409,75,974,0,68.64395224489272,0
770968383,41,M,4,Graduate,Married,Silver,28,3,2,3,34516,825,33691,616,2022,52,733,24,88.18656294606626,1
789048858,32,F,1,Post-Graduate,Married,Blue,20,5,2,3,2234,1865,369,732,2115,59,439,835,82.8649137634784,0
818699208,47,F,4,Post-Graduate,Married,Blue,42,4,4,4,6451,0,6451,706,2400,43,433,0,136.06588328257203,1
714547458,65,M,0,Graduate,Married,Blue,56,3,3,2,2297,0,2297,511,1941,51,417,0,54.57196758594364,0
711456108,46,F,4,Unknown,Married,Blue,39,5,3,3,14383,819,6193,786,2488,44,692,569,58.31318679731339,1
717093858,49,F,2,College,Married,Blue,36,4,3,3,2154,1490,664,727,3664,63,853,692,122.2558750770986,0
713725683,36,F,0,College,Single,Blue,27,6,3,2,3282,1843,1439,625,2614,79,646,562,61.62707703188062,0
799239033,53,F,3,High School,Single,Blue,47,1,3,4,1714,0,1714,661,2279,46,533,0,56.04787914548069,1
709523508,65,F,0,Uneducated,Unknown,Silver,53,5,1,2,11097,0,11097,648,4836,83,566,0,87.0318855624646,0
797641683,40,M,3,Uneducated,Married,Blue,34,4,3,2,14840,2043,12797,778,16256,111,85,138,95.51078094169496,0
710915358,63,F,0,College,Single,Blue,55,5,1,2,14963,1616,13347,755,3242,58,1,108,118.7625324819237,0
712979133,55,M,4,High School,Married,Blue,41,2,2,2,27560,900,26660,1031,646,10,25,33,85.5178178101778,1
714397983,36,M,2,College,Married,Blue,36,4,3,1,3877,1495,2382,783,1942,42,75,386,43.520741211250424,0
711833508,47,M,2,High School,Single,Blue,27,2,3,2,1536,0,1536,913,4643,89,745,0,43.14411947503686,0
826548708,50,M,2,Graduate,Single,Blue,46,2,3,2,5965,622,5343,728,4637,91,655,104,85.78825170174241,0
720001758,42,F,1,Graduate,Single,Blue,34,5,1,3,3534,1175,2359,737,13588,94,808,332,55.088858073577285,0
813435108,49,F,1,Graduate,Single,Blue,44,5,2,1,3537,0,3537,763,4726,78,814,0,195.40552888065577,0
721382208,38,F,2,High School,Married,Blue,27,2,1,2,3140,2517,623,801,13677,122,821,802,50.33287214580923,0
811076883,45,M,3,Graduate,Married,Blue,40,1,4,3,7979,0,7979,465,5056,63,853,0,56.387669714167714,1
780620883,49,F,2,Uneducated,Single,Blue,37,2,1,3,7045,1293,5752,628,7381,98,607,184,58.84316591080278,0
713102733,38,F,3,Graduate,Single,Gold,31,2,3,2,15987,1766,14221,791,8195,94,679,11,22.950754314661022,0
714041283,50,F,2,Graduate,Single,Blue,40,5,2,2,6610,1663,4947,813,4735,83,766,252,100.86921569891274,0
711351108,44,F,3,High School,Unknown,Blue,36,3,3,2,2608,1804,804,847,4671,61,694,692,191.5594941470772,0
712235433,43,F,1,Graduate,Single,Blue,36,2,3,2,2886,0,2886,587,2326,50,429,0,126.43255479633808,1
717200508,40,F,4,Uneducated,Single,Blue,32,3,1,3,3056,2038,1018,675,4734,73,659,667,134.19149946421385,0
804045933,36,M,0,Graduate,Married,Blue,30,5,3,2,5302,2414,2888,779,4284,74,682,455,101.20312351733446,0
715783758,40,M,4,Graduate,Divorced,Blue,30,5,3,3,25188,1295,23893,557,1513,38,583,51,178.9063059724867,0
721212258,48,M,4,High School,Single,Blue,40,2,3,3,30210,1946,28264,904,7403,88,544,64,156.85839420184493,0
709131033,65,F,0,Graduate,Unknown,Blue,36,3,3,4,2025,1701,324,628,4056,71,578,84,143.62136577256024,0
712721358,48,F,3,Uneducated,Divorced,Blue,36,5,3,2,4073,2517,1556,575,2059,43,433,618,38.93338884226978,1
713748708,46,F,3,Graduate,Single,Blue,37,1,2,4,14383,0,14383,35,1757,44,467,0,125.9238853584975,1
789593058,46,M,5,College,Married,Blue,39,3,2,3,24248,1020,23228,119,3311,84,75,42,61.873354483395815,0
757786608,33,M,2,Post-Graduate,Single,Blue,24,2,3,2,4178,2463,1715,815,16216,107,814,59,95.54959114640953,0
712441308,41,F,4,Unknown,Single,Blue,25,2,2,3,29295,0,29295,1411,9865,65,711,0,149.41860823892057,1
709332408,44,F,1,High School,Single,Blue,36,3,3,3,6159,1640,4519,619,13517,106,656,266,178.0618612188846,0
806256333,41,M,4,Graduate,Unknown,Blue,36,2,3,5,14383,312,11263,657,1786,26,733,217,65.1720976922661,1
716986458,44,F,3,High School,Single,Blue,36,1,3,2,9766,1575,8191,661,7605,101,603,161,140.39372615516186,0
785038908,43,F,0,Graduate,Married,Blue,37,3,1,4,6380,1160,5220,753,17119,124,797,182,106.62026037462056,0
794160408,46,F,3,Graduate,Married,Blue,40,1,1,1,3044,1973,1071,946,4747,73,1028,648,125.25560250505804,0
710621283,50,M,2,High School,Married,Blue,32,3,1,3,10733,783,9950,732,3910,66,65,73,64.47367548011243,0
715249533,49,F,3,Graduate,Single,Blue,36,3,2,2,3375,0,3375,629,13992,103,807,0,93.56753597967328,0
711709683,53,F,2,Uneducated,Married,Blue,36,6,1,4,3506,1405,2101,766,1999,48,655,401,43.1833079084754,0
717553683,52,F,1,Unknown,Married,Blue,36,1,1,3,3040,2517,523,774,4608,61,1033,828,98.116619233042,0
716855058,49,F,4,Graduate,Married,Blue,38,5,2,4,1757,0,1757,89,2557,45,406,0,122.76786989532413,1
714960408,44,F,3,College,Single,Blue,34,4,3,1,1605,890,715,742,2722,45,5,555,30.291111581027508,1
714933783,51,M,2,Graduate,Married,Blue,37,5,1,4,8511,0,8511,88,3775,62,676,0,62.76655805297196,0
720725058,51,F,1,Graduate,Single,Blue,37,1,3,4,7176,0,7176,45,1375,33,65,0,6.079462729394436,1
720531633,55,F,1,Graduate,Unknown,Blue,36,4,2,2,3552,2517,1035,865,2665,36,333,709,163.6148156132549,1
720272958,48,M,2,High School,Married,Blue,36,3,3,3,27126,0,27126,953,1000,25,786,0,134.162984713912,1
712210458,38,M,1,Uneducated,Single,Blue,36,2,3,2,5639,1558,4081,614,16628,109,946,276,57.57759166881442,0
785080308,37,F,2,High School,Married,Blue,31,5,3,3,2352,0,2352,1467,2344,48,92,0,184.85604361630976,0
720450108,54,M,1,Graduate,Married,Blue,44,5,1,1,14383,0,14383,576,1585,37,609,0,49.43407265469432,0
710702733,46,M,4,Graduate,Single,Blue,35,6,3,3,11096,0,11096,881,3949,69,683,0,103.22909518145023,0
714777858,60,F,2,Unknown,Married,Blue,36,6,3,2,2343,2066,277,72,4858,69,917,882,60.50145854242146,0
714887808,43,F,1,Uneducated,Single,Blue,36,1,3,2,1818,0,1818,758,2279,50,724,0,147.0705933868885,1
720043533,39,M,4,Graduate,Single,Blue,26,6,2,0,4534,917,3617,84,4211,66,61,202,69.50084413401783,0
770762133,52,F,3,High School,Married,Blue,38,2,1,2,3505,2517,988,612,5034,79,681,718,52.37197005189955,0
714472608,59,M,0,College,Married,Blue,49,3,3,3,4250,1095,3155,947,1174,27,8,258,0.17044590786099434,0
721059033,48,F,3,High School,Divorced,Blue,40,4,1,2,1919,774,1145,965,1505,33,737,403,51.49237660691142,0
720437358,40,M,3,Graduate,Single,Blue,32,5,1,2,2526,2303,223,836,3596,69,568,912,40.20329072140157,0
820936533,47,M,3,Graduate,Unknown,Blue,43,1,3,3,2781,1950,831,98,9331,93,5,701,151.10322320833802,0
719341683,42,M,2,Unknown,Married,Blue,31,3,2,4,34516,1067,33449,487,4281,72,636,31,171.07016406953335,0
720784833,48,F,3,Graduate,Single,Blue,36,3,3,1,1630,1243,387,4,1884,43,303,763,101.65823525749148,1
820637433,45,F,3,High School,Married,Blue,40,5,2,3,1603,0,1603,467,4041,66,571,0,121.24527869746088,0
717466158,48,F,2,Doctorate,Married,Blue,40,3,4,3,4176,1248,2928,434,4889,62,632,299,185.4294456075877,0
738749733,57,F,4,Doctorate,Married,Blue,47,4,3,3,7345,1814,5531,472,1390,30,25,247,137.18016077764332,0
712244733,56,F,1,Unknown,Married,Blue,45,4,1,2,3132,2230,902,78,4412,73,659,712,79.03445931151509,0
820353558,41,F,3,High School,Married,Blue,36,4,1,2,9797,1434,8363,644,1503,34,478,146,54.6354754595086,0
716178483,41,F,4,Uneducated,Unknown,Blue,29,4,3,2,2430,0,2430,569,4334,71,578,0,47.247527805157006,0
708747708,43,M,3,Graduate,Married,Blue,33,4,1,2,3498,0,3498,1109,2512,56,867,0,86.14626357331872,0
783573408,42,F,4,College,Single,Blue,36,3,1,2,2575,2136,439,722,5267,83,886,83,46.6803287435323,0
720133908,41,M,2,Post-Graduate,Single,Blue,27,4,1,3,4461,900,3561,587,4204,77,791,202,41.34713957551867,0
718140783,47,M,4,Unknown,Married,Blue,36,4,5,2,10585,1749,8836,655,18484,108,588,165,78.39178117923439,0
710719683,49,F,1,High School,Divorced,Blue,43,3,3,2,3054,845,2209,731,4460,88,692,277,53.45365053508431,0
710542983,48,F,4,Graduate,Married,Blue,21,4,6,0,1930,0,1930,815,5033,87,582,0,197.63655439019203,0
779299233,52,F,3,Graduate,Single,Silver,34,3,2,2,13109,1375,11734,742,3563,73,553,105,115.84622794762254,0
719182308,38,F,2,High School,Single,Blue,27,6,1,3,2096,1567,529,778,1559,49,1042,748,198.10722544789311,0
718766058,56,M,2,Graduate,Single,Blue,36,1,2,2,14383,0,14383,65,2123,37,542,0,116.8964219186455,1
719293533,30,M,1,College,Single,Blue,13,3,3,3,21590,2517,19073,813,2567,70,795,117,18.8057498075068,0
713229633,45,F,0,Unknown,Married,Blue,30,3,2,4,2759,0,2759,535,2061,47,424,0,46.27320723608136,1
716991933,53,F,3,Uneducated,Single,Blue,35,6,3,1,9786,0,9786,701,820,25,562,0,199.65413343161345,1
715905633,45,M,1,Graduate,Single,Blue,36,3,1,3,6022,1433,4589,955,3433,68,943,238,60.39977916982025,0
713267133,41,F,5,Post-Graduate,Married,Blue,33,3,1,2,6519,851,5668,679,3088,65,711,131,40.046189492568374,0
789562383,38,F,1,High School,Unknown,Blue,30,2,3,0,14383,583,8553,888,1259,24,1,405,9.020147891715167,0
720511608,38,F,0,Graduate,Married,Blue,28,5,3,3,16049,799,15250,777,1989,33,571,5,112.64375043101607,0
794967408,53,M,3,Post-Graduate,Married,Blue,47,5,2,1,9106,975,8131,588,3863,74,644,107,117.50719473697244,0
715474083,51,M,3,Graduate,Single,Silver,36,3,2,2,29663,1743,27920,667,14638,93,722,59,63.43268412165344,0
708323208,49,F,3,Uneducated,Married,Blue,36,4,2,4,1522,0,1522,482,2241,36,8,0,163.76515752635896,1
820868508,47,M,2,College,Married,Blue,43,3,4,1,7106,736,6370,687,5192,75,562,104,41.4614938525483,0
779349783,46,M,3,Doctorate,Married,Blue,31,2,2,2,21161,1198,19963,783,13119,104,625,57,70.43343370314687,0
711879633,45,M,3,High School,Single,Blue,29,4,1,2,2766,1985,781,796,4480,70,75,718,7.163015240803361,0
711523533,43,M,5,Post-Graduate,Single,Blue,31,3,3,1,17230,1805,15425,788,14781,130,857,105,67.36770782154053,0
721469433,48,M,3,Graduate,Single,Blue,36,5,2,3,6880,1390,5490,1205,1784,35,944,202,49.62291391566396,0
718531983,51,M,3,High School,Married,Blue,41,1,3,3,9959,2068,7891,741,13810,124,797,208,90.24942201562226,0
715616358,53,F,0,Graduate,Married,Blue,36,5,4,3,5843,1162,4681,765,4405,67,811,199,189.9261886253953,0
712965183,63,F,2,Graduate,Married,Blue,52,5,2,3,2689,2101,588,416,1188,35,75,781,152.06621955148876,0
710311233,44,F,4,High School,Single,Blue,37,3,3,3,7632,0,7632,557,4498,86,623,0,88.43270246870816,0
716713533,53,M,3,Post-Graduate,Single,Blue,44,5,2,2,19063,1236,17827,542,3393,58,871,65,97.18799907714128,0
712562433,48,F,2,Unknown,Married,Blue,30,3,3,3,4204,0,4204,703,2316,43,536,0,35.880485689267516,1
779445108,26,M,0,Graduate,Single,Blue,13,6,1,2,3290,1616,1674,466,2781,54,35,491,52.16102171689272,0
712347258,43,F,2,Graduate,Married,Blue,35,3,3,2,2209,0,2209,749,4419,68,619,0,65.70655885152519,0
714828708,46,M,0,High School,Divorced,Blue,36,3,1,4,16099,0,16099,562,3656,88,76,0,92.98527911305428,0
710094108,33,M,3,Graduate,Single,Blue,27,6,2,3,2043,1725,318,686,5212,79,646,844,79.87871818244457,0
712414908,45,F,4,Unknown,Married,Blue,37,4,2,1,3241,0,3241,629,4992,80,739,0,112.14745440520346,0
757194408,43,M,3,College,Married,Blue,36,2,3,3,14383,0,14383,539,1707,38,1111,0,72.24473181646317,1
